M01,M02,M03,M04,M05,M06,M07,M08,M09,M010,M011,M012,M013,M014,M015,M016,M017,M018,M019,M020,M021,M022,M023,M024,M025,M026,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M042,M043,M044,M045,M046,M047,M048,M049,M050,M051,M052,M053,M054,M055,M056,M057,M058,M059,M060,M061,M062,M063,M064,M065,M066,M067,M068,M069,M070,M071,M072,M073,M074,M075,M076,M077,M078,M079,M080,M081,M082,M083,M084,M085,M086,M087,M088,M089,M090,M091,M092,M093,M094,M095,M096,M097,M098,M099,M0100
gene 311,25.9487748524809,0,0,25.6326157813267,0,0,0,0,0,31.5750319950438,0,18.8707370468121,25.2311166100327,0,0,27.6381442661234,22.1125371791463,22.3734182158452,18.4805715106381,0,27.4443806221594,23.2479217646952,25.6770060394925,0,0,0,0,0,0,16.9636551830708,0,0,0,0,22.365321425055,0,0,31.5494272265592,19.123318421066,0,20.4861838279636,21.9314613313039,0,25.1582676573244,0,25.7687891620651,23.6547819637886,0,0,27.4536016007636,0,0,22.1197479287162,0,27.0712562268513,0,0,21.8550494321474,27.684361325813,23.6072549671989,0,22.8330063410549,27.8655317756188,23.9716144163668,25.526074186328,0,0,0,27.1220112223773,0,0,0,22.9315620696847,26.6088613302643,0,0,0,0,30.9167248207159,20.599439379239,28.1781550852642,0,0,23.7257548338903,22.083424316235,33.8230989527066,18.1663939777938,0,24.2078778436499,27.3902759617397,19.1166345612018,27.4456601524875,0,0,0,20.3183591707998,0,0,27.4252627568351,0
gene 312,7.78140118344516,11.1450079996086,0,0,0,0,0,0,0,0,11.193303204523,0,12.9743724900551,15.1496129955841,4.98395958031051,19.7584710990443,0,15.4602453438303,14.9945395804947,9.5593302547733,0,0,0,5.5002250636476,0,4.76150912445717,0,0,0,0,0,12.1773836814301,0,0,0,0,13.5268315549656,0,0,0,0,11.1065851070931,16.372492055448,0,19.7131600172651,17.5548280273259,0,0,0,0,22.8169933903419,21.1151160199634,14.4732358826732,9.06962526287052,19.5008584727487,5.94577947050294,0,9.41245746596106,16.4891982651318,14.8615225203714,20.7629916433199,28.5256719816357,0,5.04146825880942,0,16.2026817246829,15.7633564996878,7.68553452747372,15.9637963902588,18.9568351223828,27.2371400955541,13.5183586338537,12.1224021636326,17.6785448051933,20.1852586441624,7.5105699439092,13.2824536665736,18.8380044974313,18.2311256821588,17.5151708854455,0,15.0812797318901,0,0,12.8960750673125,0,14.0884721630019,0,17.6318466055318,17.3022181437548,7.41270320887531,0,14.0250279468782,0,0,0,14.7928922252627,0,0,9.53368834626232
gene 313,32.7583891914431,0,0,31.5864163827603,0,31.9963379790772,30.7993512316555,0,0,31.8279026777657,0,0,0,29.5223687371844,30.0152377578969,33.6825182677194,31.70589693742,0,0,34.1733969767298,0,31.4197339450317,38.757132480485,0,30.6685468299561,0,31.6131661163074,32.0356452756319,0,34.1573922282669,0,0,0,27.910274816472,31.936616714301,0,30.0126573062607,36.5765182008632,29.5761734118412,0,31.7522544865128,33.9017859394676,32.3683801541333,34.9162052086751,26.8161725723116,0,0,29.711144413928,31.1916371154251,0,34.770448175428,0,0,33.037934007183,34.5978002775324,0,0,0,0,34.6168755407454,0,0,33.0395554112331,0,36.8058082907833,34.1424524652831,32.282591750431,29.8203230680097,0,32.4108850642857,0,30.1301707106381,32.4185279812154,35.3570896103867,0,0,0,0,0,0,30.9253490959949,31.0167882905114,29.8874933421651,0,33.5091142292521,0,0,0,29.89197356145,31.1319292561522,0,31.0999455742273,0,34.5902231151947,0,34.813690241544,35.5013256847897,31.90184068877,0,0
gene 314,0,0,14.2127588067699,0,0,0,19.1281335171858,17.9194543322099,17.1909455422105,0,0,18.8707370468121,18.4862589166968,22.9818304340024,21.1714990270918,0,21.115099750575,0,0,14.33899538216,0,13.72591203557,11.8821995534202,0,22.9057094999264,0,0,17.9184868178366,9.07407482976373,0,0,0,18.3208821129149,0,23.7684459902606,0,0,0,19.7733328585221,0,10.5154845339265,0,0,20.3781901139747,0,24.2392233692202,0,0,15.664538294366,23.977491735495,16.7465694073654,0,20.4937523048555,19.5991341168501,0,24.7934544671128,10.1497614005853,0,0,0,0,26.4008760491691,0,0,5.10521483726558,18.5703477778305,16.5192352507433,12.5345669329577,24.6491878727129,0,15.2209480339631,0,13.4956612483607,26.6088613302643,0,0,11.9308896468916,25.8989890888243,0,18.2401708393992,23.2666853261541,15.0812797318901,0,13.5629282834674,0,0,0,0,15.8023772248247,0,17.3065680484134,23.6249935709214,0,11.6082668648369,0,0,0,0,23.9964555012066,17.639419508444
gene 315,0,0,0,0,0,0,15.2382318894267,0,0,0,13.5333970567357,0,14.6500135807934,0,0,0,0,0,16.9577709526862,0,0,17.5278442882634,13.7948064860723,0,18.6722805847158,12.3083225335634,0,0,5.7251037962318,0,15.3260700081522,0,13.4374799818876,0,12.7805295388805,18.3553126553693,17.8300308070459,0,10.4528549907752,0,10.5154845339265,0,0,0,14.1823845827778,0,0,19.3275450440123,12.1893800604434,0,8.84756150879942,20.0981852271064,0,11.7223206000568,14.3789670620552,0,12.2716903630151,0,0,0,0,0,0,21.0225445363873,0,12.6081370436302,7.88167824984389,0,15.9637963902588,16.7621685277247,0,15.5886124300106,15.6625033182442,10.6435445321057,9.34085815450778,0,0,0,0,0,0,0,10.2735405222819,14.3311551528441,0,10.5542318419068,0,12.6414283558174,0,0,0,0,0,17.9226917062747,0,14.9817515818705,0,21.56923529219,10.6095398866266,0
gene 316,0,11.1450079996086,0,19.0367959104685,0,17.6342255553979,0,0,16.5076495996308,0,0,0,0,0,18.9757030394314,15.0201434091673,12.2021019172302,19.7698444050372,0,17.6868626767955,0,0,9.41642035912836,11.0004501272952,17.7729998475646,20.9140594860733,0,0,0,0,21.8706837522021,14.1325651858,0,0,20.2091672769343,0,0,13.7648423933662,17.1399489012226,0,0,0,0,8.48322991273985,9.45492305518518,14.8575606668743,0,0,17.4494082999649,9.67966961067903,0,12.2569452783899,0,0,0,13.8056723985653,0,0,14.3868728028925,19.5893179641581,0,0,23.5108754877479,0,22.7663564652385,15.4612876686081,18.9331586488411,18.4619873962361,0,18.9568351223828,18.2816790268302,0,0,0,0,0,0,8.06864399667718,22.4877271935609,0,0,0,0,17.212960585858,0,0,0,0,13.9729078441178,0,13.1297042231092,9.62931335459766,0,0,0,12.3912190921239,0,20.6629668083434,0,13.3822234521214
gene 317,0,0,0,0,0,0,23.337030871658,0,23.3578842211187,0,20.8346897997146,0,0,18.6026101846507,0,21.4341188732587,22.6427661144719,21.612495510026,0,0,0,0,0,20.9413089685033,22.1961483972888,17.0698316580205,19.9859980135263,20.8422671519385,0,0,0,19.2554450161685,21.3834538573591,22.0249428872523,22.365321425055,17.9280495981791,19.6948454598145,0,0,21.8478968159709,0,0,20.0596748487565,23.1323515089961,19.7131600172651,21.6646547520182,23.9287883412111,0,0,0,21.8090048421137,26.1521074698735,0,0,0,0,0,22.8627697435428,0,0,0,19.8006570368769,0,18.6556493826461,0,21.080174934009,17.8272488816509,0,21.4301623463111,19.5674642630172,0,20.9257711391387,0,23.3749130442447,0,21.1316501599354,0,0,25.3408089288237,24.1746357565918,18.7854367235093,0,17.2863229220944,17.6629589865305,19.8535314182303,0,0,18.6193820834663,0,19.4973996372236,20.5424074319846,0,0,23.2165337296738,18.6243084821964,0,21.6583594181033,25.0361740731111,14.8923720107438,0
gene 318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77966512738665,0,4.88926851668254,0,0,0,0,0,0,11.4502075924636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene 319,0,0,10.1253736712086,0,0,0,4.58716487960085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94109977671011,0,14.0042104385369,0,0,0,0,0,0,0,0,10.1380527508633,0,0,0,9.39596668383505,0,0,0,4.78334584587208,4.56699116159641,0,4.72746152759259,11.1018922788213,0,0,7.47388416561209,0,0,12.2569452783899,0,11.7223206000568,0,5.94577947050294,6.92829000459425,4.70622873298053,0,5.29378113312401,7.49230075831572,0,0,13.0320063975983,0,0,4.97278531590352,0,0,0,4.80167449609616,0,0,0,7.40245494972512,4.73864204389183,0,0,0,5.27259181569954,4.69635918087735,0,7.01278239981243,7.16557757642206,0,0,0,0,0,0,0,7.63105028736536,8.59940651408548,4.99940841854536,12.3226227738384,0,0,0,0,9.53368834626232
gene 320,20.8552745981431,25.2075670934901,0,22.6171991171566,26.9965400311453,0,0,18.3112759295976,0,0,22.3866064090459,23.1421615150683,18.4862589166968,0,18.9757030394314,0,0,21.3384044231742,21.0942290059676,21.6211113329386,0,0,23.2112268452006,16.5006751909428,23.7486334090356,0,22.1014335851308,25.2130697360195,0,0,0,23.5542753096667,21.1952648339843,20.7608928232949,21.7164243389614,22.060125659924,0,0,0,0,0,0,0,20.910937105066,16.3543298844451,21.4739909683876,22.4419179793264,26.9318652745775,20.3800341891972,0,21.8090048421137,0,26.1785365855464,0,20.4875656427742,0,0,0,21.6544012873649,0,0,20.9221992620602,20.073017183637,20.1658730352376,0,0,20.3260751962709,0,0,24.5561330429281,24.6291474457239,19.7923073849491,20.3972289725785,21.7525463870876,0,25.3875211814203,22.207598622645,0,25.3408089288237,0,0,0,23.2198387564523,18.4793217924054,0,0,0,19.561488187609,23.6158837816465,0,22.238109626626,22.3585732125144,10.8512428655855,0,18.6243084821964,0,22.30552149675,0,0,0
gene 321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49230075831572,0,0,0,0,0,0,0,0,0,0,0,5.22083443941473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene 322,25.9487748524809,0,0,7.23576746381243,0,0,22.7257153216548,0,0,25.1260002346108,0,0,21.9750203711901,19.8096741171621,21.540314933927,23.0187058661089,0,4.65399758881732,21.397581571821,12.3552551202991,0,0,0,0,0,4.76150912445717,22.3685780098815,0,13.2932793506169,0,0,0,21.7433023905213,0,19.3163849179317,7.27312056194321,0,0,4.50179960946735,21.0005572555092,0,0,19.7382074104058,0,22.4785477345087,0,0,18.6477913389788,0,0,28.6326313510966,13.6454457774956,0,20.2226868332183,11.8926635654517,24.3031526479498,0,19.6246208561618,0,0,0,0,14.8008485535611,0,25.526074186328,0,11.5464499348397,7.68553452747372,21.1076396044039,23.2260273774237,15.950817411086,0,19.3193831214492,0,25.1844360851287,0,0,23.6406996064635,23.1374553668727,0,0,0,0,0,4.59367462446127,20.0918532759105,4.44441813500055,23.5097541303686,0,0,23.9891181410524,0,23.8310515486574,0,24.2521450315657,14.9817515818705,4.93096407508757,0,27.6349516350806,21.8558017805876
gene 323,16.9841401793819,22.2900159992171,0,9.13052196568709,0,20.5958914790107,15.8689832243937,19.3616482808573,0,0,0,0,0,0,19.4717848132081,15.7403838757849,0,14.7528233134443,15.7135523016103,0,0,0,0,18.2713521671346,17.7729998475646,0,14.0904289816229,19.5275592484046,16.072398321642,16.2893934486332,0,14.9330572389935,14.6647138664152,0,0,22.060125659924,21.7961256438448,0,7.1351835667669,0,0,18.2118953501849,0,5.35232215833497,16.9477723000213,14.2670107814488,15.0973845313839,17.0263877924439,16.9048759552745,0,15.6711880177822,0,0,0,0,20.5690174977023,19.4933542563428,16.2808764834121,0,14.8615225203714,0,15.3252339570512,0,15.1244047764283,22.0643714356139,16.2026817246829,0,0,12.4222481219498,22.050043956985,0,13.5183586338537,22.1777262583237,0,0,0,0,0,22.4877271935609,20.599439379239,0,16.6996422827404,18.0852780175968,13.5629282834674,18.77647433228,21.5700152358675,0,17.5318004027196,0,0,0,0,0,0,0,14.9817515818705,17.0583330317225,0,12.3172943682932,17.639419508444
gene 324,0,0,0,0,13.0255466619036,11.0650103413191,9.1743297592017,4.47986358305249,0,8.47234951472123,7.64061810416719,12.4712242295954,17.1018216837963,0,0,0,10.0922056686477,0,4.73025058121947,0,0,0,5.94109977671011,0,0,0,8.14609481263473,0,0,7.77201584083412,9.66967357346237,0,0,10.1380527508633,0,12.8824693322393,0,15.3241616282327,0,0,0,0,0,0,4.72746152759259,0,0,10.3835993699157,10.9490423995347,0,0,0,4.82441196089106,0,0,0,0,0,0,8.3904445830267,4.72711547112738,0,0,0,0,0,4.97278531590352,9.69806481096784,4.80558155814028,0,0,0,12.1224021636326,0,0,9.47728408778365,0,0,0,0,0,0,0,0,10.6661821693078,0,8.8888362700011,0,0,7.41084006927818,0,7.63105028736536,5.42562143279274,4.99940841854536,11.0687269209097,5.33660758892924,0,0,0,0
gene 325,11.3995466878303,0,0,0,0,4.7654405688458,4.58716487960085,16.0601429535894,0,0,16.6768588174558,7.04094184411366,0,8.75844049870353,0,13.3021675624978,0,0,0,0,0,0,0,0,14.7974322648591,14.2845273733715,10.52867480899,16.6037789143029,16.072398321642,0,9.66967357346237,0,0,11.2865192720733,0,4.58882816384233,13.5268315549656,0,0,13.1968656519102,11.7067075664253,0,11.8055008938517,5.35232215833497,0,13.6141881702876,0,10.3835993699157,0,7.67095667614821,0,0,0,0,0,0,0,0,6.86428280320823,16.7808891660534,0,0,12.2415964631569,0,10.2104296745312,15.4612876686081,11.5464499348397,12.5345669329577,12.4222481219498,5.28787542926028,0,0,0,0,0,13.3030500657888,10.2767089757535,0,18.2311256821588,13.6294521251926,9.3927183617547,14.1128349620831,13.2737192140917,0,0,0,0,18.0965269588442,0,10.856684467768,14.0306850266222,0,0,15.8477497383681,0,0,7.81539315141698,0,12.3172943682932,0
gene 326,0,22.7774030319188,28.2749161297446,0,23.6853713982431,24.8253404100784,0,0,0,0,0,22.0082229641932,0,0,0,21.4341188732587,24.8962710810861,0,21.6880215339058,20.6573689982057,21.7499122023122,0,0,0,0,0,0,14.9947064837349,22.3673541803806,20.043266598777,23.2427764240374,25.5623467870788,18.9037668332122,23.9786479663932,0,22.2924400098523,0,0,16.1387827857015,24.2831820450883,18.8846424473052,21.0099732980003,0,0,24.2484881267415,23.0096046719672,21.3775317106344,17.4715086208809,0,20.9174180198106,26.2387466616623,0,27.2282873074982,0,22.4969728807702,27.6113447971307,17.867380417076,23.9427638014632,0,18.9780068492746,0,19.8006570368769,0,0,0,0,21.4920205666468,24.0230584521948,0,27.3379193862453,19.2066979843846,23.6477887370661,0,0,22.4524102126575,22.2737012731625,26.1411875222449,24.2059319900316,26.6922969902051,26.1214549195147,22.3306595748244,0,24.7110746852681,21.7339366803471,26.6770989406963,23.5329375931139,0,23.5097541303686,0,20.2081234651023,0,0,0,24.2870310841743,24.0468346593351,25.3749687285504,0,24.6880499711869,22.5342781946891,0
gene 327,0,21.2165005318406,0,0,0,0,4.58716487960085,4.47986358305249,0,8.47234951472123,0,0,14.6500135807934,0,0,13.3021675624978,6.88900210544546,0,9.46050116243895,0,14.0871019414355,0,0,8.71765047140808,9.33614029235791,0,0,0,14.7991786259956,4.90359603921093,0,0,9.84277617932124,0,0,0,0,0,0,9.66652936826018,0,0,0,0,4.72746152759259,0,0,0,14.1464876844938,0,0,0,0,4.53481263143526,0,0,0,13.2120543978618,12.9926407724189,0,4.72711547112738,6.60021901229229,5.27216863007583,0,5.10521483726558,0,11.5464499348397,0,0,8.38108426386232,9.60334899219232,7.14203050198605,0,0,0,0,0,10.1814951369587,0,0,0,10.0541864879267,0,0,4.59367462446127,0,7.04423608150093,0,10.2349699995322,0,4.67689500887405,0,0,0,12.3226227738384,0,0,14.1130283762173,16.8157228702085,7.55526926119404
gene 328,0,0,0,0,0,0,0,0,7.87615048944837,0,0,0,4.62156472917422,0,0,4.73832768987693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0879092509652,0,0,0,0,0,0,0,11.8915589410059,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28787542926028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8594139179432,0,0,0,0,0,9.86192815017514,0,0,0
gene 329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73025058121947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene 330,17.6004362456685,0,15.1880605068129,4.56526098284355,0,0,0,12.576567080029,9.93859537479875,16.9446990294425,0,15.367970427963,4.62156472917422,12.294025521792,0,0,14.4386820693896,4.65399758881732,0,7.57558999291245,18.2009537320993,0,0,0,0,0,0,0,5.7251037962318,7.77201584083412,0,0,12.7171589003906,17.8467688095223,16.424222839171,20.7578485048401,4.81835461867832,16.6425472560718,0,0,0,0,0,0,0,0,0,17.0263877924439,14.9477683312242,4.83983480533951,17.6951230175988,12.2569452783899,0,0,15.3656742320807,0,8.74252861054048,17.9182831308424,0,15.881343399372,0,6.60021901229229,0,13.0320063975983,5.10521483726558,9.75498641865231,0,0,0,0,15.2209480339631,14.2840610039721,12.1224021636326,14.9401035651731,14.0112872317617,9.47728408778365,0,0,0,0,22.3306595748244,7.9677542793106,12.421346989897,9.04195218897827,17.4897496917738,8.36403084666972,11.4886542165015,0,6.98645392205889,0,9.35379001774811,12.4457069646642,0,0,18.1498178242601,13.794930498446,0,0,12.3172943682932,14.3005325193935
gene 331,0,33.1797827552507,29.4008193135828,27.0753637666693,28.2923504875482,28.8042009504838,24.7354491014305,26.777398654998,0,28.6385659634011,0,0,27.1870156312525,28.5681146158658,29.9037574818632,0,27.5560084217819,26.5298327034271,28.5914987962149,26.0942549229528,0,27.006177571695,30.715040271677,0,0,0,24.7945247366081,0,0,24.5179801960548,26.5522133774582,0,0,0,0,0,26.6144802625231,0,0,0,0,27.1331721955389,23.2343978309405,30.2077365429873,24.9865356475238,25.9594529456957,27.9532546025051,0,28.3984506994997,24.1991740266977,29.5041183680066,0,26.6479383675242,0,27.0712562268513,27.2611759098138,0,24.6979472523673,0,0,24.9847065999148,0,0,27.356341524727,0,29.3740581121108,28.065685185583,0,24.8444962438996,27.7503869528773,0,26.9343378869351,0,0,24.5100732541076,23.6932102194592,0,0,31.8918753561497,26.3629590784978,28.4885336616273,27.2783388883195,25.9190649636031,0,0,29.1484767386809,25.4572735441013,0,0,26.1137180639469,27.9551106408598,0,0,0,27.4337858964119,0,30.324182117151,0,29.3012254445199,0
gene 332,0,0,10.1253736712086,4.56526098284355,0,0,10.6510670098258,0,4.96929768739937,0,7.64061810416719,4.44233970261759,12.9743724900551,0,4.98395958031051,7.51007170458363,4.34647640074196,9.30799517763464,0,7.57558999291245,9.61594304757938,0,0,14.2178755350557,0,0,0,14.9947064837349,11.4502075924636,0,7.6630350040761,9.42171012386665,4.23905296679685,4.36622166430829,4.9441837300599,4.58882816384233,7.63691138578172,0,4.50179960946735,0,0,4.78334584587208,0,0,0,0,0,7.0879092509652,9.43099178966251,0,12.9614433333143,0,0,0,8.11800581871508,0,4.37126430527024,4.70622873298053,6.86428280320823,0,4.72711547112738,0,0,0,0,4.87749320932616,0,0,4.80558155814028,5.28787542926028,4.80167449609616,7.14203050198605,13.4956612483607,0,0,11.0027860933269,0,0,0,5.27259181569954,0,0,0,0,0,0,0,4.89037204690228,8.81592330276592,0,9.35379001774811,0,0,9.99881683709073,0,0,0,0,0,0
gene 333,0,23.2369237494212,0,20.3584691742238,0,0,0,22.9784881947814,22.7840435516466,29.0058670412275,0,11.4832815467313,0,20.5842607945408,22.8512677808337,24.6840971314821,0,21.3384044231742,21.6880215339058,18.6736287363449,0,17.5278442882634,13.7948064860723,0,23.3403507308948,0,0,0,0,0,0,0,19.6855523586425,0,0,17.9280495981791,0,0,20.0754675192278,0,0,0,20.6590674722461,17.7800293506611,0,21.4739909683876,22.7646514340439,23.2965339469626,20.7119547759091,22.1904610921668,14.4297513112546,22.4238705726891,0,0,14.3789670620552,0,22.0503799556668,22.6245118638229,17.7023121223254,18.9780068492746,0,18.529157330817,18.9005268363002,23.411853579225,0,0,24.1576965575089,0,24.6491878727129,0,23.7884380722383,0,19.8775697001536,0,16.7433131042328,22.0055721866539,26.5649073331473,22.3601792400005,0,19.5109081723603,0,19.1399282060465,23.385648328905,17.6629589865305,0,24.19537860953,0,22.9868990057465,16.3113963708204,25.2129637166893,20.2132039356912,0,10.8512428655855,0,0,0,0,23.5217139603622,23.3002334458481,11.0682694095434
gene 334,20.4723198980021,0,10.1253736712086,18.660334627983,18.6464021063212,0,7.27048431879242,14.8817846978048,0,0,0,15.367970427963,0,10.1682345306695,0,13.3021675624978,14.4386820693896,0,0,0,14.0871019414355,0,0,0,14.7974322648591,0,16.9843022116626,7.92201582868006,9.07407482976373,15.5440316816682,0,16.8882387433633,15.1968459245374,13.8405952155299,0,13.766484491527,0,22.5707422004695,0,17.3600132487479,14.3558697617597,17.1481154854316,0,0,0,11.1018922788213,21.7499367885019,0,9.43099178966251,9.67966961067903,20.0119411137096,10.5575580099818,0,0,15.3656742320807,0,10.1497614005853,0,17.7023121223254,0,0,10.4610996310301,16.7123791522973,0,0,16.8733542280315,16.5192352507433,7.68553452747372,0,0,12.4121485130777,0,10.4416688788295,13.7565817451245,19.0902053059703,22.0055721866539,0,14.2915352433233,0,8.35686030949304,0,18.6024555067609,0,0,16.4681512692079,0,0,15.5021126178302,13.2238849541489,21.1509068413647,0,18.8103368936225,10.8512428655855,17.2951115575972,14.3011236376551,0,16.3803080959137,0,0,0
